STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,ACTIVITY,Economic activity,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TRANSFORMATION,Transformation,ADJUSTMENT,Adjustment,CONVERSION_TYPE,Conversion type,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,BASE_PER,Base period,DECIMALS,Decimals
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1981,,13.219219,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1982,,8.575425,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1983,,7.834212,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1984,,5.477321,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1985,,7.754207,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1986,,7.838091,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1987,,6.474531,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1988,,8.360719,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1989,,8.928538,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1990,,9.828773,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1991,,9.264574,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1992,,5.856654,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1993,,3.580077,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1994,,3.070674,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1995,,3.778195,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1996,,3.466841,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1997,,5.873609,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1998,,3.257829,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1999,,6.215404,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2000,,5.831946,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2001,,5.583106,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2002,,1.640679,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2003,,5.170153,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2004,,5.785584,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2005,,4.555129,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2006,,5.075942,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,6.021557,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,1.101047,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2009,,0.807966,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2010,,2.718357,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2011,,1.873055,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2012,,1.298475,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2013,,2.706731,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2014,,0.90332,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2015,,1.264385,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2016,,3.054559,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2017,,2.809835,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2018,,2.737697,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2019,,3.799757,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2020,,0.339589,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2021,,4.579531,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,LCEMP,Labour compensation per employee,_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2022,,6.136051,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1981,,10.390011,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1982,,4.520037,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1983,,3.264729,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1984,,5.457114,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1985,,4.548011,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1986,,4.891721,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1987,,3.321286,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1988,,6.152746,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1989,,9.211167,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1990,,9.533113,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1991,,7.286757,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1992,,3.083343,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1993,,0.302947,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1994,,0.035188,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1995,,2.34568,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1996,,1.807741,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1997,,2.71084,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1998,,0.867977,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,1999,,4.492312,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2000,,2.631425,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2001,,3.783101,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2002,,0.689151,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2003,,2.980486,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2004,,4.415318,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2005,,2.9081,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2006,,3.648873,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2007,,4.159231,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2008,,2.187966,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2009,,3.996976,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2010,,0.719364,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2011,,1.228437,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2012,,0.875253,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2013,,2.078895,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2014,,0.091833,,A,Normal value,0,Units,,,2,Two
DATAFLOW,OECD.SDD.TPS:DSD_PDB@DF_PDB_GR(1.0),Productivity growth rates,I,GBR,United Kingdom,A,Annual,ULCE,Unit labour costs (employment based),_T,Total - all activities,PA,Percent per annum,V,Current prices,GY,"Growth rate, over 1 year",_Z,Not applicable,_Z,Not applicable,2015,,0.780323,,A,Normal value,0,Units,,,2,Two
